label,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68,p69,p70,p71,p72,p73,p74,p75,p76,p77,p78,p79,p80,p81,p82,p83
B,0.868202984,0.636679888,0.7823475,0.582808018,0.732899964,0.490252018,0.695536435,0.416407436,0.661325514,0.360229105,0.772051632,0.378106654,0.708043873,0.308078617,0.647307813,0.314405143,0.596865058,0.337485969,0.788100362,0.354727954,0.715883315,0.265775084,0.652603507,0.283229113,0.602724433,0.315039515,0.802164078,0.35069105,0.728504002,0.260749638,0.661376834,0.278719664,0.609191716,0.310269058,0.813618243,0.362028301,0.733192623,0.318511426,0.671365023,0.321143568,0.621498346,0.327979326,0.244380817,0.601117969,0.367102355,0.534707546,0.436519861,0.444348633,0.500270247,0.393281788,0.560161948,0.35597676,0.348668218,0.284313977,0.45263505,0.227715671,0.528299987,0.266074628,0.578539968,0.315646529,0.331730157,0.276650935,0.468515754,0.21307607,0.54793191,0.263042897,0.590697169,0.319430888,0.329475611,0.293093622,0.46376431,0.219976753,0.544160724,0.267291009,0.587255895,0.322642177,0.342800736,0.329198569,0.455254555,0.280109346,0.520711482,0.300699919,0.561661541,0.330164105
B,0.865210235,0.625475883,0.780933082,0.574638426,0.726079524,0.477011919,0.681949139,0.404901415,0.637249351,0.354426324,0.78054595,0.373541206,0.713592947,0.309534639,0.654005527,0.308949769,0.603697181,0.323107362,0.79613471,0.35020417,0.723072588,0.262657166,0.660688698,0.268145859,0.608462214,0.289099634,0.808973312,0.346333355,0.733958483,0.255667239,0.667313576,0.261498749,0.612407506,0.28116405,0.814775109,0.356884181,0.734087288,0.30892241,0.674849451,0.304889768,0.625166237,0.303739458,0.242756173,0.597308159,0.36595884,0.531014502,0.435495138,0.441444427,0.499088317,0.391323596,0.561335683,0.357183337,0.351006806,0.279927224,0.45649308,0.227590799,0.530661941,0.265294135,0.579106867,0.314656794,0.333349407,0.272698402,0.471280456,0.212612972,0.548935652,0.26207,0.591248035,0.318307638,0.329838842,0.290787756,0.464545369,0.220149025,0.543397903,0.267227948,0.586660922,0.321119457,0.34081316,0.329441249,0.452196717,0.281216592,0.519392788,0.297725201,0.563611865,0.322432458
B,0.859920263,0.619958997,0.775054574,0.5694049,0.723568499,0.476370484,0.686322808,0.408288717,0.648676515,0.358911753,0.75467068,0.381300777,0.698927522,0.317031682,0.645491242,0.318010718,0.600065589,0.331365436,0.77559042,0.356355101,0.713270485,0.26944074,0.653583229,0.272880584,0.601459622,0.291628093,0.796426177,0.350521266,0.732070029,0.24594529,0.666458786,0.253208965,0.6107862,0.275261819,0.81123662,0.358277023,0.730828106,0.301736712,0.672411561,0.299464822,0.624414027,0.301838934,0.245770589,0.5940485,0.366544306,0.526964009,0.436778754,0.439477921,0.500740945,0.390335202,0.563308001,0.355488002,0.352969825,0.279379964,0.455249727,0.225431442,0.528889,0.262450933,0.578223884,0.311151683,0.335737437,0.271377534,0.471384913,0.211297333,0.548203588,0.25931868,0.591593504,0.315098166,0.332294703,0.28818351,0.466295093,0.222315758,0.544085503,0.268862963,0.58820647,0.322495103,0.343338192,0.326185465,0.454439849,0.283664614,0.520390749,0.301832289,0.564297795,0.327541739
B,0.860006928,0.625308871,0.77638495,0.574120879,0.721809328,0.481260449,0.683995724,0.410115272,0.647081614,0.356840312,0.761394501,0.388979793,0.699881494,0.330745578,0.646359503,0.328089684,0.599963725,0.334730059,0.78086251,0.360693485,0.710943818,0.279890656,0.652919054,0.284020185,0.602849841,0.301133752,0.799184501,0.351420194,0.731591165,0.251109838,0.668007851,0.257345408,0.614220619,0.279839337,0.812245071,0.356847823,0.73451978,0.304588377,0.676786304,0.300905079,0.627937615,0.301880598,0.247730732,0.593720198,0.366229713,0.527604103,0.435743988,0.440743566,0.498556077,0.391760319,0.557560802,0.355997175,0.353295177,0.281238347,0.45103696,0.223134726,0.524154127,0.260668457,0.571123481,0.31082499,0.335526407,0.273997247,0.467628092,0.209454626,0.542976856,0.256903559,0.58175987,0.31301412,0.33122763,0.290370882,0.460675895,0.216374323,0.536825657,0.262880325,0.577091634,0.317955494,0.342460185,0.328378528,0.450024217,0.276622891,0.514430285,0.297504663,0.554336131,0.329406977
B,0.859290063,0.623211324,0.7728073,0.571278811,0.72031343,0.478078365,0.680013657,0.408667594,0.63818264,0.359896958,0.754283369,0.383986801,0.697805226,0.32296893,0.645050824,0.321991026,0.599536121,0.3313618,0.775170088,0.358268172,0.711745858,0.275339365,0.654076576,0.280186355,0.603970528,0.297259927,0.795765817,0.351677954,0.734047472,0.249760598,0.669669986,0.253447652,0.615004003,0.271926701,0.809898317,0.359217554,0.733135462,0.303210437,0.6761989,0.29986608,0.629691303,0.301571548,0.246342629,0.588836312,0.364795774,0.525430083,0.434726924,0.43841511,0.498311132,0.389484465,0.559625566,0.355533868,0.354324013,0.279486954,0.454442292,0.225405842,0.527263701,0.263567865,0.5745821,0.311489791,0.337456465,0.2715967,0.469730318,0.211866096,0.545628607,0.260162294,0.586799681,0.315700173,0.333300442,0.288214296,0.463240832,0.221872106,0.540409505,0.268308997,0.582773209,0.321946442,0.34340328,0.325945348,0.45240581,0.281063855,0.518276453,0.301129401,0.560962915,0.330432355
B,0.85424459,0.608689725,0.770036161,0.559938073,0.717115402,0.470053524,0.67487359,0.401971698,0.633714795,0.349728942,0.76308465,0.378247827,0.702195525,0.313583642,0.647325337,0.310358465,0.60097158,0.320508242,0.782914579,0.352435619,0.711979806,0.264808953,0.652560949,0.269115597,0.602190137,0.290399373,0.800276041,0.345216036,0.728612602,0.242680475,0.664195001,0.251004815,0.61058712,0.275913894,0.809847414,0.353228986,0.7299546,0.302573651,0.671376228,0.297886848,0.621948302,0.298284143,0.243328899,0.588363171,0.363535106,0.521307707,0.433098465,0.435853839,0.497292608,0.390348464,0.557010293,0.35528034,0.350392878,0.277347416,0.450487316,0.224218726,0.523688853,0.263046145,0.572683513,0.312379122,0.334354997,0.268546462,0.467835277,0.214063987,0.544567943,0.262918085,0.586979389,0.319452524,0.331369728,0.284890682,0.463895142,0.224133402,0.541640818,0.271007836,0.584862113,0.324320555,0.342966765,0.322032154,0.453232259,0.277588099,0.518543363,0.297349572,0.561112285,0.325689286
B,0.853482127,0.611553669,0.773091316,0.5659917,0.717366815,0.47230041,0.672403097,0.400510579,0.626231074,0.350092113,0.758484662,0.376770049,0.698691428,0.310845107,0.643857241,0.3078866,0.597862482,0.319517732,0.775741816,0.352350503,0.709317446,0.266272306,0.650242627,0.271220744,0.60026437,0.293313861,0.792539656,0.345779687,0.726757169,0.247575492,0.662947655,0.25225395,0.609229207,0.273202777,0.804416656,0.353181601,0.728193104,0.300285757,0.671592116,0.29494226,0.623995483,0.294059038,0.241912246,0.584049284,0.363822848,0.518042445,0.433757871,0.434806734,0.497816443,0.388740599,0.559384525,0.353965491,0.351529688,0.274443209,0.453214794,0.221561387,0.52485323,0.261298388,0.571891725,0.311674565,0.33526814,0.266710937,0.469425797,0.211208209,0.544945538,0.258825898,0.586234093,0.315928727,0.331525534,0.28363657,0.463676572,0.22191219,0.540349185,0.267305553,0.582668781,0.320761263,0.342198074,0.321630627,0.450778812,0.277147055,0.515274465,0.294607043,0.557207823,0.321654141
B,0.853529811,0.609538078,0.771681607,0.565324783,0.714448094,0.470775634,0.671095192,0.398238182,0.627224565,0.346285522,0.755129099,0.379706472,0.69443059,0.318085819,0.640915453,0.313483417,0.595343888,0.321800649,0.77404213,0.352404118,0.706790328,0.268106282,0.648143649,0.272434384,0.597838521,0.293114662,0.791678131,0.344902337,0.726263523,0.243050963,0.663126588,0.248133004,0.609803677,0.270513713,0.803061724,0.351785094,0.728283286,0.299096376,0.670470595,0.294309258,0.621527314,0.294059098,0.240289614,0.585647166,0.359808534,0.518874288,0.431016624,0.434549421,0.494336307,0.389576495,0.554403186,0.355955601,0.349883944,0.277095199,0.449125469,0.22322993,0.520801663,0.260601282,0.568735421,0.309150785,0.332915813,0.269903898,0.465425313,0.211931273,0.540304899,0.257694781,0.581282556,0.315240443,0.327137589,0.287570119,0.457407236,0.224208027,0.532011688,0.267796814,0.57400322,0.319516599,0.33416155,0.326735616,0.437859982,0.280960083,0.502886295,0.291685671,0.547140062,0.313082755
B,0.85210228,0.605969787,0.771731555,0.56412071,0.714606941,0.470729113,0.671779215,0.398105085,0.628772736,0.345629513,0.753972471,0.376663804,0.693380058,0.315909177,0.639796197,0.312666714,0.594812214,0.322489977,0.772092223,0.349884272,0.705961466,0.265751749,0.648262084,0.270933658,0.599526405,0.292993635,0.789146662,0.342733949,0.724121392,0.244110823,0.661656022,0.24946712,0.609362423,0.271838665,0.800675333,0.350411534,0.725998819,0.299752712,0.669122636,0.295556426,0.621135294,0.295584917,0.240533486,0.580015898,0.360665888,0.515286744,0.430900574,0.431266159,0.494889617,0.384938955,0.557706177,0.351410806,0.351831198,0.277207911,0.45077312,0.224566132,0.521522939,0.262878895,0.568631947,0.312375665,0.336276799,0.26817292,0.467853189,0.207781985,0.541550517,0.254965365,0.581267595,0.31422928,0.331754059,0.282831222,0.460784882,0.215704784,0.535117626,0.261579216,0.576114357,0.316769958,0.340332389,0.318511784,0.445844173,0.272197276,0.510959089,0.287162811,0.554050803,0.312812448
B,0.852288365,0.605620623,0.772121906,0.56230092,0.715672195,0.469830513,0.671074748,0.39858821,0.628096044,0.348817617,0.759867668,0.374200553,0.698754072,0.309740126,0.643521965,0.304954082,0.596440792,0.313958824,0.775849879,0.348513782,0.710942507,0.257925868,0.652784348,0.25962764,0.603963494,0.280701637,0.790424287,0.342697084,0.72254765,0.24619171,0.65986371,0.253507078,0.607960165,0.2771703,0.799698532,0.351987392,0.722787976,0.302847266,0.665169358,0.301282734,0.617154658,0.303988069,0.242042735,0.578423262,0.360172123,0.513526499,0.430212736,0.429291338,0.494073272,0.382863641,0.55643779,0.348988652,0.352879763,0.276183099,0.449749291,0.218779221,0.519380867,0.255981863,0.56469959,0.303832442,0.336048186,0.267976433,0.464142621,0.203374937,0.537207842,0.24907729,0.575963497,0.307279855,0.329990059,0.28256917,0.45693472,0.214113519,0.52940625,0.258271724,0.568482935,0.312797248,0.33767432,0.318059623,0.441661268,0.272857428,0.505583227,0.287458628,0.546885371,0.313344002
B,0.850052595,0.609931111,0.766695738,0.561089337,0.71269697,0.46668905,0.671520114,0.395967007,0.629010856,0.346445441,0.752193093,0.374414384,0.694167972,0.312465906,0.640631616,0.30881989,0.595317841,0.317880034,0.770454466,0.347656012,0.704829037,0.262043774,0.647204876,0.267223328,0.600211143,0.291614294,0.788055122,0.340506941,0.722596169,0.242281437,0.65923816,0.250294089,0.60835278,0.276219428,0.800651908,0.348471999,0.725669622,0.294272572,0.668055475,0.290347576,0.621076941,0.292417139,0.244038105,0.577727199,0.361139417,0.512775898,0.430483252,0.428721398,0.49465996,0.384298831,0.556488514,0.352205157,0.350978911,0.2794424,0.448821485,0.224090099,0.518523574,0.260788888,0.56414783,0.309401423,0.335277617,0.269052953,0.463977575,0.206887692,0.537040472,0.252192676,0.576422334,0.309576422,0.331102371,0.281819403,0.457860678,0.212854162,0.53134352,0.257115543,0.571947098,0.310914725,0.340773344,0.315157324,0.445794493,0.267226994,0.509870112,0.282203466,0.551804662,0.308143646
B,0.850802302,0.609662533,0.767347336,0.559693694,0.712588131,0.465428889,0.669968486,0.3953363,0.6251688,0.347358257,0.747724414,0.372715741,0.692105711,0.309469461,0.638839364,0.304543138,0.592681646,0.312416196,0.767172694,0.347603083,0.705252409,0.261645734,0.648250163,0.263372421,0.598916173,0.283759385,0.786221087,0.342052639,0.723188639,0.241941929,0.659945011,0.247509539,0.607125878,0.272616267,0.79951787,0.350383639,0.724660039,0.295844287,0.66686821,0.29163146,0.618887782,0.293644518,0.241555721,0.578171134,0.360469043,0.514508009,0.426849872,0.430569321,0.489931136,0.3845613,0.549398303,0.347530663,0.346129775,0.281660885,0.444102198,0.224762589,0.515337527,0.259448856,0.561906576,0.305507392,0.331193358,0.271299064,0.460572988,0.208049506,0.535326421,0.251799941,0.575746536,0.306502402,0.328527629,0.284286082,0.457660735,0.215571836,0.532463551,0.259067535,0.572960436,0.312141865,0.340185165,0.317325741,0.447195649,0.269602478,0.511256576,0.285037428,0.553051829,0.31156531
B,0.847944319,0.608303726,0.766387463,0.562008619,0.710158765,0.464740902,0.667513132,0.393785268,0.621493697,0.346743375,0.742874026,0.370685697,0.688394964,0.304845244,0.635601282,0.299762905,0.590859115,0.309068024,0.762950778,0.346637279,0.701521397,0.260770828,0.643955708,0.265214354,0.59512651,0.286702126,0.783458233,0.341183186,0.721690834,0.24048689,0.656839728,0.247703239,0.603624165,0.273256242,0.79866457,0.350081563,0.725275755,0.292825788,0.667274952,0.287984729,0.619701505,0.290348142,0.240795791,0.576114774,0.359110981,0.511669874,0.427226067,0.428145975,0.490726411,0.381501585,0.551989198,0.344462872,0.348992676,0.278173327,0.444950581,0.220167071,0.515053749,0.256807983,0.561236084,0.303240001,0.332665294,0.268738329,0.460835546,0.204985514,0.534378767,0.251568943,0.573588014,0.308457822,0.327841461,0.28194949,0.456073791,0.215525985,0.529248357,0.262529075,0.568583131,0.317204177,0.336926877,0.316655636,0.442554027,0.270256788,0.506351113,0.287539631,0.547258914,0.315437257
B,0.847742796,0.594055474,0.762200832,0.552890599,0.709852278,0.465163052,0.673305988,0.39396438,0.632947803,0.340948343,0.730067372,0.384689927,0.678522587,0.326776206,0.629722893,0.322068185,0.585081339,0.327735871,0.75051564,0.355382502,0.692335486,0.2766442,0.638139725,0.277417302,0.587799132,0.294138014,0.773133874,0.343823373,0.717288792,0.244259417,0.658154964,0.244651854,0.605960667,0.265001476,0.792822301,0.343956202,0.723338008,0.28783372,0.668906927,0.282833636,0.622643232,0.285363406,0.249694958,0.564557612,0.363596976,0.501736879,0.433886498,0.420513749,0.497676909,0.377149403,0.558693051,0.341103584,0.354826301,0.270733356,0.450070739,0.211356059,0.519596457,0.250622749,0.564151883,0.298367411,0.339673012,0.263823807,0.466484904,0.203707635,0.537982821,0.249795854,0.576091588,0.304994702,0.334909856,0.278930128,0.461346209,0.217926681,0.531612694,0.260901093,0.570292115,0.312154055,0.343679011,0.314174533,0.446142942,0.27293843,0.507334292,0.285259008,0.546749055,0.307496727
B,0.843879998,0.578203678,0.76109302,0.544239163,0.708260536,0.459991187,0.666620135,0.387968034,0.618394971,0.344952762,0.732645571,0.37051186,0.680219173,0.305861592,0.628190279,0.304185688,0.583481252,0.318779171,0.74858284,0.344827682,0.691081882,0.261811733,0.633515894,0.267162561,0.585926771,0.294538498,0.766735733,0.33573848,0.71058774,0.238951415,0.649465799,0.245319441,0.601510644,0.274763346,0.7828058,0.337048739,0.71888119,0.278488547,0.664697289,0.275067329,0.62121439,0.282549381,0.252162516,0.553406239,0.361146867,0.497022569,0.43166253,0.415453821,0.492824405,0.376054496,0.548177242,0.34225437,0.358844787,0.269514501,0.449903816,0.217171356,0.517158449,0.25817591,0.558951974,0.306913644,0.342511684,0.259931266,0.462312341,0.208022624,0.53267616,0.256409049,0.569204032,0.313158691,0.33694458,0.2695916,0.457495868,0.210438102,0.526388884,0.257701516,0.562297463,0.31250003,0.34513247,0.297981501,0.444907784,0.246474028,0.503207266,0.268086702,0.538124681,0.301722407
B,0.840856194,0.574279308,0.760234058,0.540423572,0.706332505,0.456411272,0.664818525,0.386022151,0.615865111,0.346841007,0.728590667,0.370215535,0.680020928,0.302658588,0.630840421,0.298399478,0.588601828,0.310633957,0.74421984,0.347158462,0.688848495,0.264476538,0.63403213,0.267595977,0.588204145,0.294221938,0.762796164,0.338173181,0.707812309,0.243231997,0.64997226,0.248710304,0.604108393,0.278495252,0.780968189,0.337466389,0.718585134,0.277932107,0.667374551,0.274578333,0.626290858,0.283683479,0.251965642,0.551021099,0.362406373,0.496568799,0.431788504,0.414188206,0.494068027,0.373689562,0.554276824,0.342905819,0.363693893,0.276092887,0.453124523,0.220124662,0.519750893,0.257840693,0.562784791,0.304285944,0.34749189,0.266224921,0.465930581,0.207504481,0.535098612,0.253964514,0.572060347,0.309850365,0.3399809,0.274574399,0.459383935,0.212639242,0.527907014,0.257427126,0.565467119,0.310086876,0.344273269,0.300726086,0.442651391,0.256721944,0.501707315,0.27630055,0.538602233,0.305137485
B,0.83761692,0.571084857,0.756972313,0.537719846,0.70444262,0.455467999,0.664044619,0.386263698,0.615907967,0.348347723,0.730247438,0.366191626,0.681689799,0.294469714,0.631127536,0.290820122,0.58922112,0.305449754,0.745315135,0.344263196,0.68930614,0.257358789,0.632393181,0.261071324,0.586577058,0.290128082,0.763066828,0.335707545,0.705144107,0.241961613,0.64479357,0.250105321,0.598042965,0.281920701,0.779596925,0.335613281,0.713349938,0.274267197,0.661163807,0.272279322,0.620189428,0.283351451,0.256963134,0.54143703,0.364184588,0.48959738,0.432731092,0.41029796,0.492639363,0.37154448,0.550091267,0.340069145,0.366688102,0.277142197,0.453464895,0.226252571,0.518033743,0.261870444,0.560554445,0.307416737,0.352621585,0.265304804,0.465730876,0.210443854,0.533181071,0.255118012,0.571264625,0.311804533,0.347296566,0.270314574,0.46188888,0.21065174,0.528959215,0.253965497,0.566897869,0.306927115,0.352665216,0.291572183,0.448171049,0.248060167,0.505559981,0.267003894,0.542442799,0.296208739
B,0.82842648,0.558484495,0.755175769,0.529559195,0.700197399,0.449132949,0.659015834,0.38274911,0.612157583,0.343994856,0.714467466,0.372943401,0.667278469,0.311761856,0.621130645,0.306335896,0.581082046,0.318235755,0.731224418,0.348019272,0.675234616,0.273435891,0.624991894,0.278398275,0.580036759,0.305387795,0.751946867,0.333635092,0.696099579,0.240848675,0.642477334,0.247574747,0.597385705,0.280755848,0.773065329,0.327838242,0.709153056,0.272952378,0.658306658,0.267082214,0.615681469,0.275515676,0.257962853,0.53524965,0.35810262,0.491769731,0.428179532,0.41382125,0.488662332,0.374597639,0.544368029,0.341357529,0.376753628,0.289277941,0.457756251,0.250089586,0.521712065,0.277183622,0.564208448,0.311975658,0.362898797,0.272999913,0.461074829,0.220743969,0.529613376,0.257087976,0.570816576,0.309173197,0.352377683,0.270663977,0.452084243,0.209514111,0.52030772,0.246716708,0.561282098,0.299680382,0.348348171,0.28157416,0.43514663,0.240946367,0.493776262,0.258934915,0.534568608,0.289899707
B,0.833732903,0.568558097,0.757207811,0.534998417,0.702423453,0.454442412,0.660503268,0.388364136,0.614800215,0.341263354,0.723588586,0.369677782,0.673667967,0.304199278,0.625574231,0.304594964,0.585310102,0.322241962,0.742213607,0.345068455,0.68296355,0.265490592,0.631710768,0.278143883,0.58862102,0.308775067,0.763842165,0.333539337,0.705396652,0.237713903,0.649099588,0.252973974,0.604326487,0.291127741,0.785163224,0.332392395,0.719960093,0.276308864,0.666040063,0.274629295,0.622108757,0.286791623,0.247894168,0.549301267,0.354728788,0.501407921,0.426281184,0.417660892,0.48813954,0.376915067,0.545178354,0.353425324,0.361306727,0.268316865,0.452459246,0.219051927,0.518841565,0.257621914,0.55952841,0.306851298,0.344522148,0.256392479,0.462218106,0.20366168,0.532506466,0.255447,0.567784727,0.315207332,0.337702245,0.265540749,0.456078649,0.200168461,0.527923286,0.251844168,0.564327002,0.312699735,0.342431188,0.291952997,0.442762911,0.237222165,0.503884375,0.262481213,0.540935159,0.300545007
